org.apache.commons.math4.analysis.differentiation:DerivativeStructure:ceil:null#[0.00, 2.69, 0.00, 0.00, 0.00, 0.23, 2.13, 4.03, 0.45, 2.01, 0.00, 0.00, 0.81, 2.70, 0.00, 0.00, 1.81, 0.11, 0.00, 1.23, 0.00, 3.59, 0.00, 1.54, 0.00, 0.00, 0.00, 3.32, 0.57, 0.00, 0.00, 2.84, 1.61, 0.69, 1.64, 0.00, 0.00, 0.00, 0.00, 3.15, 2.56, 0.24, 0.00, 0.00, 0.00, 0.00, 1.44, 0.00, 0.00, 0.00, 0.00, 1.92, 2.28, 0.00, 0.00, 1.45, 2.62, 0.00, 0.00, 0.31, 0.59, 0.00, 3.97, 0.00, 0.00, 4.05, 0.00, 0.00, 0.00, 1.47, 1.11, 0.00, 0.00, 1.18, 0.00, 3.66, 0.00, 1.23, 1.67, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:floor:null#[0.00, 2.77, 0.00, 0.00, 0.00, 0.27, 2.18, 4.10, 0.52, 1.96, 0.00, 0.00, 0.80, 2.75, 0.00, 0.00, 1.84, 0.12, 0.00, 1.20, 0.00, 3.61, 0.00, 1.52, 0.00, 0.00, 0.00, 3.33, 0.59, 0.04, 0.00, 2.93, 1.66, 0.75, 1.66, 0.00, 0.00, 0.00, 0.00, 3.20, 2.62, 0.25, 0.00, 0.00, 0.00, 0.00, 1.48, 0.00, 0.00, 0.00, 0.00, 2.00, 2.25, 0.00, 0.00, 1.45, 2.68, 0.00, 0.00, 0.38, 0.65, 0.00, 4.01, 0.00, 0.00, 4.10, 0.00, 0.00, 0.00, 1.48, 1.06, 0.00, 0.00, 1.21, 0.00, 3.73, 0.00, 1.26, 1.68, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:rint:null#[0.00, 2.85, 0.00, 0.00, 0.00, 0.30, 2.23, 4.17, 0.59, 1.92, 0.00, 0.00, 0.78, 2.79, 0.00, 0.00, 1.87, 0.13, 0.00, 1.18, 0.00, 3.64, 0.00, 1.51, 0.00, 0.00, 0.00, 3.33, 0.61, 0.07, 0.00, 3.04, 1.71, 0.81, 1.68, 0.00, 0.00, 0.00, 0.00, 3.25, 2.68, 0.26, 0.00, 0.00, 0.00, 0.00, 1.51, 0.00, 0.00, 0.00, 0.00, 2.09, 2.24, 0.00, 0.00, 1.46, 2.75, 0.00, 0.00, 0.43, 0.72, 0.00, 4.06, 0.00, 0.00, 4.16, 0.00, 0.00, 0.00, 1.50, 1.00, 0.00, 0.00, 1.24, 0.00, 3.79, 0.00, 1.29, 1.69, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:round:null#[0.15, 0.00, 1.10, 0.00, 0.00, 0.00, 1.33, 1.50, 0.00, 1.33, 0.00, 0.00, 0.00, 1.90, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 0.53, 0.00, 3.12, 0.00, 0.68, 0.00, 2.81, 0.90, 0.00, 0.00, 0.00, 0.72, 0.00, 0.18, 2.14, 0.27, 0.00, 0.12, 1.17, 1.40, 0.00, 0.00, 0.96, 0.00, 0.00, 0.49, 0.20, 0.00, 0.00, 2.36, 0.00, 2.75, 0.00, 1.33, 0.59, 0.30, 0.00, 0.00, 0.00, 0.08, 0.00, 1.50, 0.00, 0.00, 0.70, 0.00, 0.00, 0.02, 0.00, 1.15, 0.00, 0.00, 0.46, 0.00, 0.00, 1.45, 0.00, 0.47, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:signum:null#[0.00, 2.99, 0.00, 0.00, 0.00, 0.34, 2.32, 4.29, 0.72, 1.84, 0.00, 0.00, 0.74, 2.86, 0.00, 0.00, 1.92, 0.15, 0.00, 1.14, 0.00, 3.69, 0.00, 1.45, 0.00, 0.00, 0.00, 3.33, 0.63, 0.13, 0.00, 3.22, 1.82, 0.92, 1.74, 0.00, 0.00, 0.00, 0.00, 3.32, 2.82, 0.27, 0.00, 0.00, 0.00, 0.00, 1.58, 0.00, 0.00, 0.00, 0.00, 2.28, 2.23, 0.00, 0.00, 1.49, 2.91, 0.00, 0.00, 0.55, 0.85, 0.00, 4.19, 0.00, 0.00, 4.30, 0.00, 0.00, 0.00, 1.53, 0.90, 0.00, 0.00, 1.29, 0.00, 3.92, 0.00, 1.33, 1.77, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:copySign:DerivativeStructure#[0.50, 6.34, 2.17, 0.00, 0.00, 0.00, 8.52, 8.63, 0.00, 11.23, 3.79, 0.00, 0.00, 4.14, 0.00, 0.00, 2.68, 0.00, 0.00, 0.00, 0.00, 2.39, 0.00, 0.00, 0.00, 12.62, 0.00, 4.86, 4.59, 0.00, 2.90, 0.00, 3.70, 0.00, 3.43, 2.85, 2.93, 0.00, 0.00, 5.34, 3.34, 0.00, 0.00, 0.12, 0.00, 0.00, 4.67, 0.00, 0.00, 0.41, 0.00, 0.00, 7.47, 0.00, 3.95, 5.03, 0.00, 0.00, 0.00, 6.05, 2.39, 0.00, 0.41, 4.69, 1.74, 0.34, 0.00, 0.00, 0.00, 1.50, 0.31, 0.00, 0.00, 0.00, 0.00, 10.24, 2.18, 2.61, 3.52, 1.56]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:copySign:double#[1.23, 7.30, 1.83, 2.57, 0.00, 0.00, 9.91, 7.50, 0.00, 12.07, 2.95, 0.00, 0.46, 7.66, 0.00, 0.00, 4.75, 2.41, 0.00, 0.00, 0.00, 2.30, 0.00, 0.00, 0.00, 13.59, 0.00, 2.44, 6.12, 0.00, 0.58, 0.26, 2.02, 0.00, 3.33, 0.00, 1.23, 0.00, 0.00, 5.67, 0.00, 0.00, 2.42, 1.21, 0.00, 0.00, 5.65, 0.45, 0.00, 1.77, 0.00, 2.98, 6.01, 0.00, 2.69, 3.00, 0.00, 0.00, 0.00, 6.84, 3.41, 1.34, 0.00, 0.90, 2.31, 2.19, 0.00, 0.00, 0.00, 3.42, 0.00, 0.00, 0.00, 0.00, 0.00, 10.34, 5.85, 2.48, 0.99, 2.77]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:getExponent:null#[0.06, 0.00, 1.21, 0.00, 0.00, 0.00, 1.39, 1.71, 0.00, 1.44, 0.00, 0.00, 0.00, 2.13, 0.00, 0.00, 0.00, 0.44, 0.00, 0.00, 0.00, 0.54, 0.00, 3.40, 0.00, 0.75, 0.00, 3.41, 0.78, 0.00, 0.00, 0.00, 0.78, 0.00, 0.27, 2.32, 0.32, 0.00, 0.07, 1.38, 1.52, 0.00, 0.00, 1.07, 0.00, 0.00, 0.56, 0.33, 0.00, 0.00, 2.61, 0.00, 3.24, 0.00, 1.53, 0.72, 0.22, 0.00, 0.00, 0.00, 0.02, 0.00, 1.55, 0.00, 0.00, 0.76, 0.00, 0.00, 0.25, 0.00, 1.21, 0.00, 0.00, 0.45, 0.00, 0.00, 1.79, 0.00, 0.59, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:scalb:int#[0.00, 4.48, 1.05, 1.57, 0.00, 0.00, 7.08, 4.61, 0.00, 9.23, 0.00, 0.00, 0.00, 3.02, 0.00, 0.00, 3.56, 2.98, 0.00, 0.00, 0.00, 0.48, 0.00, 0.00, 0.00, 5.94, 0.00, 2.52, 2.96, 0.00, 0.00, 0.00, 0.00, 0.00, 1.33, 0.92, 1.45, 0.00, 0.00, 1.40, 1.67, 0.00, 0.00, 3.70, 0.00, 0.02, 3.57, 0.00, 0.00, 0.47, 0.00, 3.58, 5.80, 1.52, 0.45, 2.79, 0.54, 0.00, 0.00, 1.79, 0.00, 2.07, 0.89, 0.62, 3.42, 1.60, 0.00, 0.00, 0.60, 1.28, 0.00, 0.00, 0.00, 0.00, 0.00, 8.83, 0.00, 2.57, 0.26, 0.34]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:hypot:DerivativeStructure+DerivativeStructure#[0.21, 0.00, 1.69, 0.00, 0.00, 0.00, 3.43, 2.18, 0.00, 3.24, 1.22, 0.00, 0.06, 1.65, 0.36, 0.00, 0.00, 0.00, 0.10, 0.79, 0.00, 1.57, 2.09, 5.03, 0.21, 3.01, 0.00, 5.62, 1.23, 0.00, 0.00, 0.00, 0.68, 0.00, 0.71, 5.02, 1.16, 0.00, 0.00, 3.37, 0.52, 0.00, 0.00, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.18, 0.00, 2.17, 0.00, 1.72, 2.52, 0.07, 0.00, 0.00, 0.00, 0.27, 0.00, 1.86, 0.19, 0.00, 2.29, 0.00, 0.00, 0.00, 1.59, 1.76, 0.00, 0.00, 1.57, 0.00, 0.00, 1.92, 1.04, 0.00, 0.00]
