org.apache.commons.math4.analysis.differentiation:DerivativeStructure:ceil:null#[0.00, 1.79, 0.21, 0.23, 0.00, 0.47, 0.00, 0.00, 0.00, 0.76, 2.13, 2.83, 1.39, 0.00, 3.46, 0.00, 2.53, 2.68, 0.00, 0.88, 0.00, 0.00, 2.72, 0.00, 0.00, 0.48, 2.18, 1.32, 0.25, 2.10, 3.60, 1.76, 3.05, 0.50, 2.60, 0.26, 2.17, 3.11, 1.18, 0.00, 0.86, 1.80, 1.73, 0.00, 0.00, 0.00, 0.00, 1.64, 0.00, 1.74, 0.00, 2.69, 0.00, 2.59, 0.42, 0.44, 1.56, 0.00, 0.00, 1.09, 0.02, 0.00, 0.00, 0.00, 0.59, 1.05, 0.17, 0.00, 0.00, 1.51, 3.33, 0.00, 1.35, 0.00, 0.00, 2.29, 0.00, 3.68, 0.00, 0.74]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:floor:null#[0.00, 1.84, 0.17, 0.22, 0.00, 0.46, 0.00, 0.00, 0.00, 0.77, 2.17, 2.91, 1.38, 0.00, 3.51, 0.00, 2.58, 2.73, 0.00, 0.91, 0.00, 0.00, 2.77, 0.00, 0.00, 0.51, 2.21, 1.35, 0.24, 2.15, 3.64, 1.80, 3.06, 0.49, 2.66, 0.25, 2.24, 3.17, 1.18, 0.00, 0.87, 1.78, 1.75, 0.00, 0.00, 0.00, 0.00, 1.67, 0.00, 1.72, 0.00, 2.71, 0.00, 2.63, 0.43, 0.44, 1.58, 0.00, 0.00, 1.13, 0.03, 0.00, 0.00, 0.00, 0.60, 1.05, 0.17, 0.00, 0.00, 1.53, 3.37, 0.00, 1.36, 0.00, 0.00, 2.36, 0.00, 3.74, 0.00, 0.77]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:rint:null#[0.00, 1.88, 0.14, 0.21, 0.00, 0.47, 0.00, 0.00, 0.00, 0.77, 2.20, 3.00, 1.37, 0.00, 3.55, 0.00, 2.61, 2.79, 0.00, 0.96, 0.05, 0.00, 2.82, 0.00, 0.00, 0.55, 2.25, 1.39, 0.23, 2.22, 3.68, 1.82, 3.08, 0.50, 2.72, 0.24, 2.30, 3.21, 1.18, 0.00, 0.88, 1.76, 1.76, 0.00, 0.00, 0.00, 0.00, 1.70, 0.00, 1.73, 0.00, 2.74, 0.00, 2.67, 0.45, 0.45, 1.60, 0.00, 0.00, 1.17, 0.04, 0.00, 0.00, 0.00, 0.61, 1.05, 0.15, 0.00, 0.00, 1.54, 3.41, 0.00, 1.37, 0.00, 0.00, 2.43, 0.00, 3.80, 0.00, 0.80]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:round:null#[1.47, 1.46, 0.00, 0.34, 0.86, 0.00, 0.00, 0.00, 0.76, 0.57, 2.93, 1.65, 0.00, 0.00, 1.68, 0.00, 1.55, 0.12, 0.00, 2.96, 1.20, 0.00, 0.87, 0.93, 0.00, 0.00, 0.00, 0.00, 1.36, 0.00, 0.36, 0.53, 0.18, 1.19, 0.49, 0.50, 0.59, 0.00, 1.41, 0.00, 0.00, 2.11, 0.00, 0.56, 2.76, 0.00, 1.25, 1.92, 0.00, 1.66, 0.00, 2.19, 0.00, 1.50, 0.64, 1.35, 0.99, 0.11, 0.00, 1.55, 0.00, 0.00, 1.06, 0.00, 1.60, 1.01, 1.04, 0.00, 1.37, 2.15, 1.93, 0.00, 0.00, 0.71, 0.00, 0.00, 0.00, 0.29, 0.00, 0.30]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:signum:null#[0.00, 1.95, 0.10, 0.19, 0.00, 0.48, 0.00, 0.00, 0.00, 0.78, 2.24, 3.17, 1.34, 0.00, 3.62, 0.00, 2.67, 2.91, 0.00, 1.04, 0.12, 0.00, 2.92, 0.00, 0.00, 0.61, 2.33, 1.48, 0.23, 2.34, 3.78, 1.87, 3.11, 0.54, 2.83, 0.23, 2.43, 3.30, 1.17, 0.00, 0.92, 1.70, 1.80, 0.03, 0.00, 0.00, 0.00, 1.79, 0.00, 1.76, 0.00, 2.80, 0.00, 2.74, 0.48, 0.46, 1.64, 0.00, 0.00, 1.22, 0.06, 0.00, 0.00, 0.00, 0.61, 1.05, 0.11, 0.00, 0.00, 1.56, 3.48, 0.00, 1.38, 0.00, 0.00, 2.55, 0.00, 3.91, 0.00, 0.85]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:copySign:DerivativeStructure#[0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 3.01, 5.94, 0.00, 0.00, 2.35, 0.00, 7.94, 3.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.83, 1.24, 0.84, 0.00, 0.00, 3.83, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 8.32, 0.00, 2.25, 0.00, 0.00, 5.16, 0.00, 0.00, 2.59, 7.31, 0.00, 6.75, 0.00, 2.62, 0.00, 7.76, 0.00, 1.15, 0.00, 0.00, 3.90, 0.00, 0.40, 2.87, 4.17, 0.00, 0.00, 0.83, 2.28, 6.54, 0.00, 0.00, 5.48, 0.00, 2.19, 0.00, 5.83, 0.00, 2.75, 0.00, 0.00, 0.00, 3.01, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:copySign:double#[0.00, 0.00, 0.00, 0.74, 4.09, 0.00, 0.00, 0.00, 0.00, 0.34, 1.63, 1.52, 0.00, 0.00, 2.39, 0.00, 6.09, 3.91, 0.00, 1.01, 0.00, 0.00, 0.00, 0.00, 2.35, 0.00, 0.00, 0.00, 0.53, 3.92, 0.00, 0.00, 0.00, 0.00, 1.56, 0.00, 4.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.38, 10.65, 0.00, 3.26, 0.00, 3.20, 0.00, 5.02, 0.00, 0.17, 0.00, 0.02, 4.42, 0.00, 0.60, 3.98, 7.04, 0.00, 3.18, 0.00, 1.54, 4.72, 0.00, 0.00, 6.15, 0.00, 1.98, 0.00, 1.50, 0.00, 3.48, 0.00, 0.00, 1.06, 2.69, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:getExponent:null#[1.70, 1.59, 0.00, 0.23, 1.02, 0.00, 0.00, 0.00, 0.77, 0.45, 3.32, 2.11, 0.00, 0.00, 2.05, 0.00, 1.87, 0.13, 0.00, 3.35, 1.44, 0.00, 0.98, 1.01, 0.00, 0.00, 0.00, 0.00, 1.55, 0.00, 0.43, 0.53, 0.18, 1.45, 0.57, 0.54, 0.78, 0.00, 1.68, 0.00, 0.00, 2.37, 0.00, 0.60, 3.12, 0.00, 1.44, 2.17, 0.00, 1.83, 0.00, 2.58, 0.00, 1.61, 0.73, 1.61, 1.22, 0.23, 0.00, 1.75, 0.00, 0.00, 1.27, 0.00, 1.86, 1.07, 1.19, 0.00, 1.54, 2.39, 2.09, 0.00, 0.00, 1.04, 0.00, 0.00, 0.00, 0.23, 0.00, 0.28]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:scalb:int#[0.00, 0.00, 0.00, 0.00, 0.00, 1.87, 0.00, 0.00, 0.00, 0.00, 1.60, 3.73, 0.00, 0.00, 1.54, 0.00, 5.79, 4.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.71, 0.16, 1.56, 0.00, 0.89, 3.26, 0.00, 1.19, 0.00, 1.37, 0.41, 0.00, 4.85, 0.00, 1.61, 0.00, 0.00, 0.00, 1.75, 0.00, 0.41, 6.05, 0.00, 1.40, 0.00, 1.23, 0.00, 3.78, 0.00, 0.31, 0.00, 2.57, 2.41, 0.00, 0.00, 2.74, 3.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.48, 0.00, 1.28, 0.00, 3.04, 0.00, 3.55, 0.18, 1.65, 3.96, 1.61, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:hypot:DerivativeStructure+DerivativeStructure#[1.87, 1.42, 0.00, 0.94, 1.52, 0.00, 0.00, 0.00, 2.24, 0.63, 5.96, 2.11, 0.00, 0.00, 1.62, 0.00, 1.11, 0.00, 0.00, 4.42, 3.34, 0.00, 2.26, 0.56, 0.00, 0.00, 0.00, 0.00, 3.63, 0.00, 1.49, 1.14, 0.89, 0.74, 1.99, 1.61, 2.23, 0.00, 1.00, 0.90, 0.00, 5.16, 0.00, 0.00, 5.41, 0.00, 0.00, 3.87, 0.00, 3.46, 0.00, 2.71, 1.75, 3.14, 0.00, 0.97, 0.00, 0.00, 0.00, 3.70, 0.00, 0.00, 1.13, 0.00, 2.92, 2.58, 3.47, 0.38, 2.69, 4.88, 3.93, 0.00, 1.74, 3.96, 0.00, 0.00, 1.76, 3.01, 0.58, 0.00]
